c3_crop_name_kharif,crop_name,varities_grown_khrf,varities_grown_rabi,varities_grown_khrf23,plant_date_kharif,plant_date_rabi,plant_date_sumr,plant_date_kharif23,key,crop_area_kharif23,crop_area_kharif,crop_area_rabi,crop_area_summer
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,06jul2022,06jan2023,,06jul2023,uuid:a15fb30f-552a-402f-bec2-7f0d9ce6aa7d,2.5,2.5,2.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 12 20,Cotton Dora Sannalu (MTU 1010),1,16sep2023,16jul2022,,16jul2023,uuid:a19cb603-5169-4862-bbaa-7282509eb21d,3,6,3,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:a19cb603-5169-4862-bbaa-7282509eb21d,4,4,4,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:a19cb603-5169-4862-bbaa-7282509eb21d,4,4,4,0
601,mangoes,,,,,,,,uuid:a1b01250-d2f3-42ce-9fcd-7d79c5b4e81d,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,18jun2022,20dec2022,,14jun2023,uuid:a1b01250-d2f3-42ce-9fcd-7d79c5b4e81d,10,10,10,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),44,Kunaram Sannalu (KNM 118),21,28jun2022,28nov2022,,28jun2023,uuid:a1ce5e9e-26c5-4bf7-bbd7-a7bfaa206e3a,3.3499999,3.3499999,3.3499999,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Cotton Dora Sannalu (MTU 1010),32,,25nov2022,,11sep2023,uuid:a2254e15-ed15-4e58-8dd7-9dba980e615e,.42500001,0,.42500001,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,Cotton Dora Sannalu (MTU 1010),32,05jun2022,20nov2022,,15jun2023,uuid:a2254e15-ed15-4e58-8dd7-9dba980e615e,2.2750001,2.2750001,2.2750001,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,12jul2022,,,13jun2023,uuid:a244ed57-dcef-4738-a106-928da310e185,.25,.25,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),,Cotton Dora Sannalu (MTU 1010),12,,27nov2022,,27jun2023,uuid:a24eeea5-80d3-41fd-9d60-51a2e97ff186,1.175,0,1.175,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,,12,27jun2022,,,27jun2022,uuid:a24eeea5-80d3-41fd-9d60-51a2e97ff186,1.175,1.175,0,0
1101,పత్తి,,,,,,,,uuid:a2ce10fd-37e2-4b8e-982a-977db25aee45,.5,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,09sep2023,,,09sep2023,uuid:a2ce10fd-37e2-4b8e-982a-977db25aee45,.5,.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,28jun2023,28dec2022,,25aug2023,uuid:a2f0cc92-9874-4a6b-9637-73e5beef3de2,5,5,5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,28jun2023,28dec2022,,28aug2023,uuid:a2f0cc92-9874-4a6b-9637-73e5beef3de2,5,5,2.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Telangana Sona (RNR 15048),1,12jul2022,14feb2023,,18jul2023,uuid:a302b230-038c-4234-af30-4338048391c8,4,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,27jun2022,27dec2022,,27jun2023,uuid:a30d74f0-8ab1-4085-9447-d2112e61a0a8,2.7249999,2.7249999,2.7249999,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,16jul2022,21dec2022,,17jul2023,uuid:a33a88f6-bbdd-401a-be49-a1feb4a76763,3.45,3.25,3.25,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,15aug2022,16jan2023,,20aug2023,uuid:a34f8e67-2294-46e8-b9ad-2579cf97d7ef,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:a34f8e67-2294-46e8-b9ad-2579cf97d7ef,0,0,0,0
1001,groundnut,,,,,,,,uuid:a374081a-9fbf-4923-bad6-4130bb5eeacc,0,0,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Other,1,07jun2023,15dec2021,,05jul2023,uuid:a374081a-9fbf-4923-bad6-4130bb5eeacc,5,5,2,0
1013,దమ్ము చెయ్యకుండా నేరుగా విత్తిన వరి (paddy),1,,,02aug2022,,,,uuid:a3884266-aa59-44b5-b8d0-778a79e3898a,0,1.375,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,26jun2022,02dec2022,,28jun2023,uuid:a3c1efc1-27e4-4e41-acf3-e91651e38616,3.4749999,3.4749999,3.4749999,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,20jul2022,,,12jul2023,uuid:a3dbc566-1201-48a8-aa5f-ab08e8783cc2,.5,1.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,19jul2022,,,11jul2023,uuid:a3dbc566-1201-48a8-aa5f-ab08e8783cc2,.5,.5,0,0
1013,దమ్ము చెయ్యకుండా నేరుగా విత్తిన వరి (paddy),1,,,30jul2022,,,,uuid:a41c9243-a75b-4815-8329-0bc988c09903,0,1.3,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,,99,08jun2022,,,08jul2023,uuid:a4315c6d-d334-41de-ab74-eec9542fd354,2,2,0,0
1013,దమ్ము చెయ్యకుండా నేరుగా విత్తిన వరి (paddy),12,,12,23jul2023,,,25jun2023,uuid:a44afacc-816c-45f9-aeb8-d689764ffafc,1.75,1.75,0,0
1013,దమ్ము చెయ్యకుండా నేరుగా విత్తిన వరి (paddy),12,,12,23jul2022,,,28jun2023,uuid:a44afacc-816c-45f9-aeb8-d689764ffafc,1.75,1.75,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:a47665b1-f0a7-4d36-b551-fa2ea6a3a543,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Jagtial Rice-1 (JGL 24423),99,12jul2023,10dec2022,,13jul2023,uuid:a47665b1-f0a7-4d36-b551-fa2ea6a3a543,2.375,2.375,2.375,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,2,,,,30jul2023,uuid:a478158a-1848-4b2d-b406-8e51f0949c6f,1,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),2,Telangana Sona (RNR 15048),,24feb2022,30apr2023,,,uuid:a478158a-1848-4b2d-b406-8e51f0949c6f,0,1,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),99,29jun2022,12jan2023,,10jul2023,uuid:a4b8db78-6e78-4bd3-838b-3fee76b217d3,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),99,29jun2023,12jan2023,,19sep2023,uuid:a4b8db78-6e78-4bd3-838b-3fee76b217d3,2,2,2,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),12,Cotton Dora Sannalu (MTU 1010),32,23jul2022,26dec2022,,21jul2023,uuid:a4efc1e3-3e7f-4247-9f79-105d31bf2040,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,07jun2022,,,07jun2023,uuid:a501933e-4846-476d-b302-c82285f40590,.5,.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:a5104fbf-3279-477c-b8ed-b853ac3784dd,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,,32,18jul2022,,,20jul2023,uuid:a5104fbf-3279-477c-b8ed-b853ac3784dd,2,2,0,0
1013,దమ్ము చెయ్యకుండా నేరుగా విత్తిన వరి (paddy),,,,,,,,uuid:a51abe7c-dc52-42cd-8bd4-74995cd5726b,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,,99,26jul2022,,,29jul2023,uuid:a51ff810-9005-4368-aac3-2edbf317e3ce,3,2.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,,99,29jul2022,,,29jul2023,uuid:a51ff810-9005-4368-aac3-2edbf317e3ce,3,2.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,12jun2023,,,18jun2023,uuid:a51ff8e8-cb33-418d-b930-6de81de9b9a6,1.5,1.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:a541afcc-7473-4d25-a72f-b28de5453c3d,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),99,26jun2023,15dec2022,,26jun2023,uuid:a541afcc-7473-4d25-a72f-b28de5453c3d,4,4,4,0
1008,safflower,,,,,,,,uuid:a54f1ea3-4c86-4869-b7be-1850e20859fb,0,0,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,21jun2022,23dec2022,,29jun2023,uuid:a54f1ea3-4c86-4869-b7be-1850e20859fb,3,3,3,0
108,జొన్నలు (small millets),,,,,,,,uuid:a54f1ea3-4c86-4869-b7be-1850e20859fb,2,0,0,0
,,,,,,,,,uuid:a5e170cb-24c8-42a5-9e63-cd22219bdfd4,,,,
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,06jun2022,06nov2022,,09jul2023,uuid:a602b1af-e78a-46b8-ba27-ecc03326fdff,2.4749999,2.4749999,2.4749999,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,10jul2023,uuid:a6510823-69a7-45fe-b96f-9abbcd23a449,1,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,23jul2023,uuid:a6510823-69a7-45fe-b96f-9abbcd23a449,1,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,08jun2022,15dec2022,,30jun2023,uuid:a66fe61a-f2bd-4f13-a1fa-d3b71d4cf890,3,3,3,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:a66fe61a-f2bd-4f13-a1fa-d3b71d4cf890,0,.57499999,.625,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,26jul2022,26jan2023,,26jul2023,uuid:a6718ad5-0708-45e0-93a8-7a41e1d5b636,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:a6718ad5-0708-45e0-93a8-7a41e1d5b636,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:a67bfa62-29e2-4279-aad5-129bc3b9bedc,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,29jun2023,29dec2022,,29jun2023,uuid:a67bfa62-29e2-4279-aad5-129bc3b9bedc,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,14jun2023,uuid:a67dbc5a-f8e5-4060-b7b5-89fffadcad92,.25,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,12jun2023,uuid:a67dbc5a-f8e5-4060-b7b5-89fffadcad92,.25,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Telangana Sona (RNR 15048),1,,21jul2022,,21jul2023,uuid:a6c31b35-e727-415d-b770-ab0dfe0d6881,2,0,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),4,,,19jun2023,,,,uuid:a6cbb7a6-e1fe-45c7-a1ad-ce5e9379f891,0,2,0,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:a6cbb7a6-e1fe-45c7-a1ad-ce5e9379f891,0,0,0,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:a6ccd18d-80cc-4881-9c1f-b8f7c8e547cc,8,8,8,0
,,,,,,,,,uuid:a6e0fdcc-2d84-48e5-a660-45187b342e40,,,,
1013,దమ్ము చెయ్యకుండా నేరుగా విత్తిన వరి (paddy),1,Telangana Sona (RNR 15048),1,08jul2022,08nov2022,,08jul2023,uuid:a6eb1a12-5e94-43c3-9c0d-d949ea778518,10,10,8,0
1013,దమ్ము చెయ్యకుండా నేరుగా విత్తిన వరి (paddy),1,Telangana Sona (RNR 15048),1,08jul2022,08dec2022,,08jul2023,uuid:a6eb1a12-5e94-43c3-9c0d-d949ea778518,10,10,10,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),1,Telangana Sona (RNR 15048),1,08jul2022,08jul2022,,08jul2023,uuid:a6eb1a12-5e94-43c3-9c0d-d949ea778518,8,10,8,0
188,other cereals,,,,,,,,uuid:a75b36ec-56ed-40f2-8af5-e9fb6215dff0,0,0,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),12,Cotton Dora Sannalu (MTU 1010),12,10jul2022,10jan2023,,08jul2023,uuid:a75b36ec-56ed-40f2-8af5-e9fb6215dff0,1,1,1,0
,,,,,,,,,uuid:a782301d-9c5e-4090-9984-93180c2c6acb,,,,
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),99,10jul2022,15dec2022,,12jul2023,uuid:a782301d-9c5e-4090-9984-93180c2c6acb,1.175,1.175,1.175,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,99,03jun2023,,,05jul2023,uuid:a7a6961f-d31a-471e-8613-44e8e405e25d,2,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),21,,44,26jun2022,,,26jun2023,uuid:a7e40290-c458-4c4b-abb0-d5077f24b016,1.675,1.675,0,0
504,పసుపు,,,,,,,,uuid:a8067747-7924-4aad-8de5-03f8742dfa11,.5,.75,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,,99,30jun2022,,,30jun2022,uuid:a8067747-7924-4aad-8de5-03f8742dfa11,.75,.75,0,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:a8067747-7924-4aad-8de5-03f8742dfa11,1.5,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),4,Rajendranagar Vari-5 (RNR 29325),4,08jul2022,08jan2023,,08jul2023,uuid:a8174c6f-ee67-4f4b-a714-35f4120aa393,6,2,2,0
1001,groundnut,,,,,,,,uuid:a826650a-3b05-48f6-8f5d-bb7d8689a094,0,0,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),1,24jun2022,27jan2023,,09jul2023,uuid:a826650a-3b05-48f6-8f5d-bb7d8689a094,3,1.5,.5,0
188,other cereals,,,,,,,,uuid:a82be6b2-efa7-4724-859f-a78c2cc1d445,3.5,2.5,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:a82be6b2-efa7-4724-859f-a78c2cc1d445,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,15jul2022,15jan2023,,17jul2023,uuid:a82f7ef2-3a52-453f-bc9e-7eeb3bd9c1a4,1.9,1.9,1.9,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),1,28feb2022,28sep2022,,28jul2023,uuid:a880b841-2fba-4fbe-850f-86f83b7371ba,1,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:a880b841-2fba-4fbe-850f-86f83b7371ba,0,0,0,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),22,Rajendranagar Vari-5 (RNR 29325),21,29jun2022,29oct2022,,29jun2023,uuid:a8ad2c02-5db2-4e6b-ac2f-af1525601fcb,4.5,4.5,4.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,10jun2023,12dec2022,,14jun2023,uuid:a8af0c7a-3b2e-4444-a3f5-1e03fd1fc83d,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,14jul2022,17dec2022,,23jun2023,uuid:a8f8238e-7af0-4888-b6fe-996e60cc184b,9.25,9.25,4.25,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,21jun2022,,,21aug2023,uuid:a95cb0d5-43e2-4aac-a686-388929b1a066,.1,.1,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,21jun2022,21sep2022,,21aug2023,uuid:a95cb0d5-43e2-4aac-a686-388929b1a066,.1,.1,.1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Other,1,,06sep2022,,06aug2023,uuid:a978bc88-20e9-433c-b651-08add8a89f4a,1,0,.2,0
801,other food crop,,,,,,,,uuid:a978bc88-20e9-433c-b651-08add8a89f4a,1,8,0,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:a9868f61-6282-4586-b350-b4af25d1c38b,0,0,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),12,08jun2022,23nov2022,,14jun2023,uuid:a9868f61-6282-4586-b350-b4af25d1c38b,4,4,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),36,,36,15aug2023,,,14aug2023,uuid:a99474b9-082c-406b-a6e4-9c7ccad3ad07,4,4,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,36,,,,14aug2023,uuid:a99474b9-082c-406b-a6e4-9c7ccad3ad07,4,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),21,Telangana Sona (RNR 15048),21,28jun2022,28nov2022,,28jun2023,uuid:a9c94894-59a9-4bfe-b97c-fdd626ab4c7d,1.425,1.425,1.425,0
188,other cereals,,,,,,,,uuid:a9e2933b-17c7-483a-a972-be61790c1695,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 12,Cotton Dora Sannalu (MTU 1010),1,13jun2022,10jan2023,,09aug2023,uuid:a9f03fa1-a019-4953-9b05-8c90a1204a03,8,8,6,0
713,tomato,,,,,,,,uuid:a9f03fa1-a019-4953-9b05-8c90a1204a03,1,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,Cotton Dora Sannalu (MTU 1010),32,20jul2022,05jan2023,,10jul2023,uuid:aa1a6806-1ed0-4d28-8b0e-b287f70f648d,3.2249999,3.2249999,3.2249999,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),9,Jagtial Rice-1 (JGL 24423),1,29jun2023,28jan2023,,26jul2023,uuid:aa269092-2b32-4af8-991e-0e3ade877b2b,6.625,6.625,6.625,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),,08jun2022,19dec2022,,,uuid:aa47806a-faa3-4588-9c84-dc49d0f6a2ec,0,1.725,1.725,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),,08jun2022,19dec2022,,,uuid:aa47806a-faa3-4588-9c84-dc49d0f6a2ec,0,1.725,1.725,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:aa484b0c-fa08-439c-8792-1fc2a22d96f7,0,,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),2,08jun2022,09jun2023,,09jul2023,uuid:aa484b0c-fa08-439c-8792-1fc2a22d96f7,1.5,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,12jun2023,uuid:aa4c2eb4-845c-49bc-9616-86fc9f1f277d,4,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,20jun2023,uuid:aa4c2eb4-845c-49bc-9616-86fc9f1f277d,4,0,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),12,Cotton Dora Sannalu (MTU 1010),12,19jul2022,21dec2022,,19jul2023,uuid:aa54b747-3232-42ab-a410-45770d36f6e2,6,6,6,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:aa56cd43-d1d7-43d8-8ca2-78e16551363b,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,28jan2022,,,30aug2023,uuid:aa56cd43-d1d7-43d8-8ca2-78e16551363b,1,1,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),40,13jul2022,13dec2022,,13jul2023,uuid:aa68b1fd-0a67-4a65-9f02-547786c36e68,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Kunaram Vari-2 (KNM 1638),99,22jun2023,20dec2022,,16jun2023,uuid:aa945a85-6310-4128-8a39-918490d2a47d,.875,.875,.875,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:aa945a85-6310-4128-8a39-918490d2a47d,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,15jul2022,15nov2022,,05jun2023,uuid:aa962835-1566-4056-8a82-4afa6ea20a0c,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,12jul2022,16nov2022,,05jun2023,uuid:aa962835-1566-4056-8a82-4afa6ea20a0c,1.1,2,1.1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12 15,Cotton Dora Sannalu (MTU 1010),12,19jul2022,27dec2022,,09aug2023,uuid:aabc49f2-3a20-450a-81ae-7af2c40ba2e9,5.5999999,5.5999999,5.5999999,0
1013,దమ్ము చెయ్యకుండా నేరుగా విత్తిన వరి (paddy),,,1,,,,14sep2023,uuid:aac02d4d-045a-4dca-a947-f9eb2363e617,4,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),9,Jagtial Rice-1 (JGL 24423),40,15jul2022,15nov2022,,21jun2023,uuid:aad79a3a-1212-4ee2-b21f-dcdb7210ed53,2.5,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),9,,11,15jul2022,,,17jul2023,uuid:aad79a3a-1212-4ee2-b21f-dcdb7210ed53,2,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,21may2022,21nov2022,,21jun2023,uuid:aad7badf-3713-4c08-9bc5-28ac8a38ea81,4,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,21jun2022,21nov2022,,21jun2023,uuid:aad7badf-3713-4c08-9bc5-28ac8a38ea81,4,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:ab027a1c-7ab4-42e6-9604-00b459fbc48f,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,20jul2022,23nov2022,,30jun2023,uuid:ab027a1c-7ab4-42e6-9604-00b459fbc48f,3.75,3.75,3.75,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,,99,26aug2022,,,26jul2023,uuid:ab06b465-1f3f-4e2b-a5ab-63bdedf166e8,2,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Telangana Sona (RNR 15048),1,08jul2023,08dec2022,,08jun2023,uuid:ab0dcf08-7906-4380-8104-5c1abbd91563,.5,.5,.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),1,07jun2023,04jan2023,,05jul2023,uuid:ab0f5867-3177-4344-9828-7834cb1c3a0e,3,3,3,0
1001,groundnut,,,,,,,,uuid:ab0f5867-3177-4344-9828-7834cb1c3a0e,0,0,5,0
